gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2212127804	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS672103504	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	PE do Cantão	Tocantins		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-9.417565	-50.000496							2018-10-31T00:00:00Z	31	10	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS672103504				CC0_1_0		obsr499416			2020-02-11T01:54:05.036Z		COORDINATE_ROUNDED
2212119135	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS669015158	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		PE	Estación Biológica de Cocha Cashu	Madre de Dios		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-11.888369	-71.407955							2018-10-01T00:00:00Z	1	10	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS669015158				CC0_1_0		obsr286988			2020-02-11T01:51:27.905Z		COORDINATE_ROUNDED
2212074082	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_BRA:OBS668985122	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Xinguara--Fazenda Porangaí	Pará			e2e717bf-551a-4917-bdc9-4fa0f342c530	-6.604621	-49.360833							2018-10-21T00:00:00Z	21	10	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD_BRA	OBS668985122				CC0_1_0		obsr912429			2020-02-11T01:54:11.851Z		COORDINATE_ROUNDED
2211894295	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS685421937	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		AR	Surucuá Reserva & Ecolodge	Misiones		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-25.538298	-54.140131							2018-12-13T00:00:00Z	13	12	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS685421937				CC0_1_0		obsr142116			2020-02-11T01:55:16.164Z		COORDINATE_ROUNDED
2211809217	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS668689886	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		PE	PMPC-ITA-P 005	Madre de Dios		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-12.530438	-69.044182							2018-10-19T00:00:00Z	19	10	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS668689886				CC0_1_0		obsr915490			2020-02-11T01:54:42.163Z		
2211805307	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS658927925	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		PE	Amazonía Lodge	Madre de Dios		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-12.87021	-71.37564							2018-09-12T00:00:00Z	12	9	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS658927925				CC0_1_0		obsr206950			2020-02-11T01:51:32.856Z		
2211732978	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS685279862	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Pa113	Minas Gerais		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-16.975185	-46.600499							2018-12-12T00:00:00Z	12	12	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS685279862				CC0_1_0		obsr655821			2020-02-11T01:54:29.731Z		COORDINATE_ROUNDED
2211707755	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_BRA:OBS668575495	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Xinguara--Fazenda Porangaí	Pará			e2e717bf-551a-4917-bdc9-4fa0f342c530	-6.604621	-49.360833							2018-10-20T00:00:00Z	20	10	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD_BRA	OBS668575495				CC0_1_0		obsr912429			2020-02-11T01:56:05.656Z		COORDINATE_ROUNDED
2211666562	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS668526810	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		PE	Chuncho Lodge	Madre de Dios		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-12.873429	-69.499207							2018-10-19T00:00:00Z	19	10	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS668526810				CC0_1_0		obsr201220			2020-02-11T01:54:44.973Z		COORDINATE_ROUNDED
2211483251	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS658581185	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		PE	Estación Biológica de Cocha Cashu	Madre de Dios		3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-11.888369	-71.407955							2018-09-19T00:00:00Z	19	9	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS658581185				CC0_1_0		obsr336222			2020-02-11T01:51:54.891Z		COORDINATE_ROUNDED
