gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2565046444	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0016854	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	PovoadoCovaDonga	Ceará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2011-03-14T00:00:00Z	14	3	2011	2485028	2485028	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0016854				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Cerqueira,  P.V.			2020-02-12T18:18:13.221Z		
2565045845	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0004513	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Fazenda Tanguro	Mato Grosso			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-12-10T00:00:00Z	10	12	2006	2485028	2485028	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0004513				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Aleixo, A.; Poletto, F.			2020-02-12T18:18:13.176Z		
2565043500	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0015174	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Flona de Palmares	Piauí			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2010-10-22T00:00:00Z	22	10	2010	2485028	2485028	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0015174				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Santos,  M.P.D.			2020-02-12T18:18:12.973Z		
2565036200	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0009879	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Parque Nacional de Sete Cidades	Piauí			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2004-08-21T00:00:00Z	21	8	2004	2485028	2485028	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0009879				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Dantas,  M.P.			2020-02-12T18:18:12.462Z		
2565033823	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0019030	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Faz. Sapucaia - trilha marco da divisa	Tocantins			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2012-11-07T00:00:00Z	7	11	2012	2485028	2485028	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0019030				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Pinheiro, R.T.; Dornas, T.; Barros, L.V.; Dionísio, C.			2020-02-12T18:18:12.219Z		
2565033469	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0010723	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Mancha Verde (carreteiro)	Maranhão			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2007-05-01T00:00:00Z		5	2007	2485028	2485028	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0010723				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Dantas,  M.P.			2020-02-12T18:18:12.179Z		
2565029369	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0010073	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Faz.Bonito	Piauí			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2007-03-16T00:00:00Z	16	3	2007	2485028	2485028	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0010073				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Dantas,  M.P.			2020-02-12T18:18:11.466Z		
2534092583	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC504412	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	Laguna Volcanes, Santa Cruz				1f00d75c-f6fc-4224-a595-975e82d7689c	-18.1206	-63.6471							2019-09-23T00:00:00Z	23	9	2019	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC504412				CC_BY_NC_4_0	Jacob Wijpkema	Jacob Wijpkema			2020-03-31T21:48:57.402Z	Sound;StillImage	
2534089710	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC503456	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata	whitii	SUBSPECIES	Synallaxis scutata whitii P.L.Sclater, 1881	Synallaxis scutata whitii		AR	Salta: Aguas Calientes, Reserva Nacional Pizarro				1f00d75c-f6fc-4224-a595-975e82d7689c	-24.242	-64.15							2019-10-19T00:00:00Z	19	10	2019	6171233	2485028	HUMAN_OBSERVATION		Bird sounds	XC503456				CC_BY_NC_4_0	Niels Krabbe	Niels Krabbe			2020-03-31T21:49:02.198Z	StillImage;Sound	
2534088331	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC288560	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Rio Verde, Rio Verde, Goiás				1f00d75c-f6fc-4224-a595-975e82d7689c	-17.581	-51.1738							2014-08-02T00:00:00Z	2	8	2014	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC288560				CC_BY_NC_4_0	Marcelo Villegas	Marcelo Villegas			2020-03-31T21:49:01.959Z	Sound;StillImage	
2517994022	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35290423	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR		Jujuy			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-23.747845	-64.825766	488.0						2019-10-18T06:48:00Z	18	10	2019	2485028	2485028	HUMAN_OBSERVATION	iNaturalist	Observations	35290423			2019-11-04T16:25:29Z	CC_BY_4_0	Jake Mohlmann	Jake Mohlmann			2020-04-07T15:13:55.395Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2455251765	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC428010	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Mata do Pau Ferro, Areia-PB, Paraíba				1f00d75c-f6fc-4224-a595-975e82d7689c	-6.965286	-35.748345							2014-03-16T00:00:00Z	16	3	2014	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC428010				CC_BY_NC_4_0	Caio Brito	Caio Brito			2020-03-31T21:48:57.738Z	StillImage;Sound	
2455251599	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC428011	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Reservas legais/Brandão, Cuite-PB, Paraíba				1f00d75c-f6fc-4224-a595-975e82d7689c	-6.465032	-36.027683							2014-04-25T00:00:00Z	25	4	2014	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC428011				CC_BY_NC_4_0	Caio Brito	Caio Brito			2020-03-31T21:49:02.796Z	StillImage;Sound	
2455251371	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC428009	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Road to Remanso, Lençois, Lencois-BA, Bahia				1f00d75c-f6fc-4224-a595-975e82d7689c	-12.559785	-41.364509							2015-09-28T00:00:00Z	28	9	2015	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC428009				CC_BY_NC_4_0	Caio Brito	Caio Brito			2020-03-31T21:48:57.831Z	Sound;StillImage	
2432452483	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC64215	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	road to Bellavista, near Samaipata				1f00d75c-f6fc-4224-a595-975e82d7689c									2001-11-17T00:00:00Z	17	11	2001	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC64215				CC_BY_NC_4_0	Joseph Tobias and Nathalie Seddon	Joseph Tobias and Nathalie Seddon			2020-03-31T21:48:58.959Z	Sound;StillImage	
2432452113	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC64216	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	road to Bellavista, near Samaipata				1f00d75c-f6fc-4224-a595-975e82d7689c									2001-11-17T00:00:00Z	17	11	2001	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC64216				CC_BY_NC_4_0	Joseph Tobias and Nathalie Seddon	Joseph Tobias and Nathalie Seddon			2020-03-31T21:48:53.856Z	StillImage;Sound	
2432442926	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC490682	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Alagoinhas, Bahia				1f00d75c-f6fc-4224-a595-975e82d7689c	-12.134	-38.4211							2014-03-20T00:00:00Z	20	3	2014	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC490682				CC_BY_NC_4_0	Fernando Igor de Godoy	Fernando Igor de Godoy			2020-03-31T21:48:58.232Z	Sound;StillImage	
2432442180	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC490683	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Alagoinhas, Bahia				1f00d75c-f6fc-4224-a595-975e82d7689c	-12.134	-38.4211							2014-03-20T00:00:00Z	20	3	2014	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC490683				CC_BY_NC_4_0	Fernando Igor de Godoy	Fernando Igor de Godoy			2020-03-31T21:49:04.262Z	Sound;StillImage	
2432441970	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC490684	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Alagoinhas, Bahia				1f00d75c-f6fc-4224-a595-975e82d7689c	-12.134	-38.4211							2014-03-20T00:00:00Z	20	3	2014	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC490684				CC_BY_NC_4_0	Fernando Igor de Godoy	Fernando Igor de Godoy			2020-03-31T21:48:58.019Z	StillImage;Sound	
2432429277	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC493709	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Road to Remanso, Lençois, Lencois-BA, Bahia				1f00d75c-f6fc-4224-a595-975e82d7689c	-12.5598	-41.3645							2017-11-03T00:00:00Z	3	11	2017	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC493709				CC_BY_NC_4_0	Fabrice Schmitt	Fabrice Schmitt			2020-03-31T21:48:57.412Z	StillImage;Sound	
2432418958	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC411	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	Cuevas valley				1f00d75c-f6fc-4224-a595-975e82d7689c	-18.1834	-63.7167							2000-09-27T00:00:00Z	27	9	2000	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC411				CC_BY_NC_4_0	John van der Woude	John van der Woude			2020-03-31T21:48:53.815Z	Sound;StillImage	
2432417359	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC358293	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Calilegua National Park, Jujuy				1f00d75c-f6fc-4224-a595-975e82d7689c	-23.7288	-64.8495							2017-01-15T00:00:00Z	15	1	2017	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC358293				CC_BY_NC_4_0	Teresa Pegan	Teresa Pegan			2020-03-31T21:48:56.095Z	Sound;StillImage	
2432416896	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC343795	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Mata Sapucaia, Wanderlândia, Tocantins				1f00d75c-f6fc-4224-a595-975e82d7689c	-6.6961	-48.1078							2012-11-11T00:00:00Z	11	11	2012	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC343795				CC_BY_NC_4_0	Tulio Dornas	Tulio Dornas			2020-03-31T21:49:02.606Z	Sound;StillImage	
2432408537	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC474971	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	Provincia de Chiquitos, Departamento de Santa Cruz				1f00d75c-f6fc-4224-a595-975e82d7689c	-18.3057	-59.5461							2019-05-10T00:00:00Z	10	5	2019	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC474971				CC_BY_NC_4_0	Jacob Wijpkema	Jacob Wijpkema			2020-03-31T21:48:57.233Z	StillImage;Sound	
2432406677	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC6359	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Araripe National Forest, Crato, Ceará State				1f00d75c-f6fc-4224-a595-975e82d7689c	-7.2501	-39.5834							2005-12-27T00:00:00Z	27	12	2005	2485028	2485028	HUMAN_OBSERVATION		Bird sounds	XC6359				CC_BY_NC_4_0	Ciro Albano	Ciro Albano			2020-03-31T21:48:58.051Z	Sound;StillImage	
2432405617	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC3362	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata	whitii	SUBSPECIES	Synallaxis scutata whitii P.L.Sclater, 1881	Synallaxis scutata whitii		BO	La Yunga; on road Vallegrande - Masicurí, Santa Cruz				1f00d75c-f6fc-4224-a595-975e82d7689c	-18.7889	-63.8723							1996-05-22T00:00:00Z	22	5	1996	6171233	2485028	HUMAN_OBSERVATION		Bird sounds	XC3362				CC_BY_NC_4_0	Sebastian K. Herzog	Sebastian K. Herzog			2020-03-31T21:48:53.393Z	StillImage;Sound	
2432395943	b1047888-ae52-4179-9dd5-5448ea342a24	https://data.biodiversitydata.nl/xeno-canto/observation/XC102525	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata	whitii	SUBSPECIES	Synallaxis scutata whitii P.L.Sclater, 1881	Synallaxis scutata whitii		BO	Refugio Los Volcanes				1f00d75c-f6fc-4224-a595-975e82d7689c	-18.1053	-63.5978							2011-10-13T00:00:00Z	13	10	2011	6171233	2485028	HUMAN_OBSERVATION		Bird sounds	XC102525				CC_BY_NC_4_0	Fabrice Schmitt	Fabrice Schmitt			2020-03-31T21:48:58.295Z	StillImage;Sound	
2397830754	ca2e422f-be48-42a5-bca5-a37cada435c8	BRA:UNICAMP:FNJV:0040907	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Não especificado	Minas Gerais			d073b448-6b80-4364-8c38-18d08b88797f									1999-06-12T00:00:00Z	12	6	1999	2485028	2485028	PRESERVED_SPECIMEN	UNICAMP	FNJV	0040907				CC_BY_NC_4_0	"FNJV - Fonoteca Neotropical ""Jacques Vielliard"""	Luís Fábio Silveira			2020-03-27T16:38:57.766Z		
2365845877	cd78a5fd-fa3b-41a4-b298-77ad3a6a821f	MPEG.ANO 012269	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Povoado Cova Donga	Ceará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2014-03-14T00:00:00Z	14	3	2014	2485028	2485028	PRESERVED_SPECIMEN	MPEG	ANO	MPEG.ANO 012269				CC_BY_NC_4_0	Museu Paraense Emilio Goeldi	Cerqueira, P.V.			2020-02-10T10:32:46.954Z		
2365845587	cd78a5fd-fa3b-41a4-b298-77ad3a6a821f	MPEG.ANO 012212	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	P. N. Serra das Confusões  Estrada Guariba/Santa Luz	Piauí			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2013-03-27T00:00:00Z	27	3	2013	2485028	2485028	PRESERVED_SPECIMEN	MPEG	ANO	MPEG.ANO 012212				CC_BY_NC_4_0	Museu Paraense Emilio Goeldi	Santos, M.P.D.; Cerqueira, P.V.; Araújo, S.; Gonçalves, G.			2020-02-10T10:32:46.065Z		
2365840815	cd78a5fd-fa3b-41a4-b298-77ad3a6a821f	MPEG.ANO 006464	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Serra da Conceição	Maranhão			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									1986-04-20T00:00:00Z	20	4	1986	2485028	2485028	PRESERVED_SPECIMEN	MPEG	ANO	MPEG.ANO 006464				CC_BY_NC_4_0	Museu Paraense Emilio Goeldi	Brígida, M.; Pereira, R.; Rosa, J. M.			2020-02-10T10:32:46.503Z		
2365840169	cd78a5fd-fa3b-41a4-b298-77ad3a6a821f	MPEG.ANO 006465	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Serra da Conceição	Maranhão			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									1986-04-10T00:00:00Z	10	4	1986	2485028	2485028	PRESERVED_SPECIMEN	MPEG	ANO	MPEG.ANO 006465				CC_BY_NC_4_0	Museu Paraense Emilio Goeldi	Brígida, M.; Pereira, R.; Rosa, J. M.			2020-02-10T10:32:46.731Z		
2365839931	cd78a5fd-fa3b-41a4-b298-77ad3a6a821f	MPEG.ANO 005948	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Presidente Dutra Br 226 Km 48, Fazenda Leão	Maranhão			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									1985-12-05T00:00:00Z	5	12	1985	2485028	2485028	PRESERVED_SPECIMEN	MPEG	ANO	MPEG.ANO 005948				CC_BY_NC_4_0	Museu Paraense Emilio Goeldi	Brígida, M.; Pereira, R.; Rosa, J. M.			2020-02-10T10:32:46.475Z		
2365839638	cd78a5fd-fa3b-41a4-b298-77ad3a6a821f	MPEG.ANO 006143	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	TransMaranhão Km 36, Fazenda Canto da Onça	Maranhão			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									1986-01-24T00:00:00Z	24	1	1986	2485028	2485028	PRESERVED_SPECIMEN	MPEG	ANO	MPEG.ANO 006143				CC_BY_NC_4_0	Museu Paraense Emilio Goeldi	Brígida, M.; Pereira, R.; Queiroz, J. A.			2020-02-10T10:32:46.585Z		
2365839578	cd78a5fd-fa3b-41a4-b298-77ad3a6a821f	MPEG.ANO 005786	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Serra dos Carajás, Manganês (N2)	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									1984-10-06T00:00:00Z	6	10	1984	2485028	2485028	PRESERVED_SPECIMEN	MPEG	ANO	MPEG.ANO 005786				CC_BY_NC_4_0	Museu Paraense Emilio Goeldi	Braga, F.; Oren, D. C.; Rosa, J. M.			2020-02-10T10:32:46.594Z		
2365839442	cd78a5fd-fa3b-41a4-b298-77ad3a6a821f	MPEG.ANO 006466	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Serra da Conceição	Maranhão			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									1986-04-10T00:00:00Z	10	4	1986	2485028	2485028	PRESERVED_SPECIMEN	MPEG	ANO	MPEG.ANO 006466				CC_BY_NC_4_0	Museu Paraense Emilio Goeldi	Brígida, M.; Pereira, R.; Rosa, J. M.			2020-02-10T10:32:46.630Z		
2365838884	cd78a5fd-fa3b-41a4-b298-77ad3a6a821f	MPEG.ANO 005787	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Serra dos Carajás, N5	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									1984-09-24T00:00:00Z	24	9	1984	2485028	2485028	PRESERVED_SPECIMEN	MPEG	ANO	MPEG.ANO 005787				CC_BY_NC_4_0	Museu Paraense Emilio Goeldi	Braga, F.; Oren, D. C.; Rosa, J. M.			2020-02-10T10:32:46.407Z		
2330587621	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	Refugio Los Volcanes im Amboro Nationalpark				bb646dff-a905-4403-a49b-6d378c2cf0d9	-18.104902	-63.598309	250.0						1999-10-18T00:00:00Z	18	10	1999	2485028	2485028	HUMAN_OBSERVATION	naturgucker	naturgucker	1424594896				CC_BY_4_0		794562383			2020-03-01T11:56:42.254Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2310190030	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KM896591	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Brazil:Minas Gerais, Bocaiuva, Fazenda Corredor				ada9d123-ddb4-467d-8891-806ea8d94230	-17.38	-43.88							2004-11-24T00:00:00Z	24	11	2004	2485028	2485028	PRESERVED_SPECIMEN					Lucas Aguiar Carrara De Melo		CC_BY_4_0		Lucas Aguiar Carrara de Melo			2020-02-10T20:46:00.023Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2308868956	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KM896592	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Brazil:Minas Gerais, Turmalina				ada9d123-ddb4-467d-8891-806ea8d94230	-17.02	-42.87							2006-05-12T00:00:00Z	12	5	2006	2485028	2485028	PRESERVED_SPECIMEN					Lucas Aguiar Carrara De Melo		CC_BY_4_0		Lucas Aguiar Carrara de Melo			2020-02-10T20:45:53.478Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2308837034	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KM896594	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Brazil:Minas Gerais, Brasilandia de Minas, Fazenda Brejao				ada9d123-ddb4-467d-8891-806ea8d94230	-17.02	-45.9							2005-02-10T00:00:00Z	10	2	2005	2485028	2485028	PRESERVED_SPECIMEN					Lucas Aguiar Carrara De Melo		CC_BY_4_0		Frederico Queiroga do Amaral			2020-02-10T20:45:52.959Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2308697454	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JN802002	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Brazil:Piaui, PN Serra das Confusoes				ada9d123-ddb4-467d-8891-806ea8d94230	-8.88	-43.45											2485028	2485028	PRESERVED_SPECIMEN							CC_BY_4_0					2020-02-10T20:45:47.651Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
