-43.496467,-20.206733
-43.97,-19.87
-39.83333,-7.25
-44.9853,-21.7222
-45.016667,-16.133333
-45.75,-15.5
-40.064515,-19.389282
-52.8731,-10.8339
-49,-22
-42.543056,-14.743333
-46.757778,-20.971111
-37.9555556,-9.2697222
-46.71,-21.93
-48.98,-22.46
-40.6625,-18.985
-56.0861,-9.87556
-41.7353,-20.445833
-46.4922,-14.4808
-41.3314,-12.8072
-48.588139,-23.711128
-48.12,-22.78
-37.071667,-10.911111
-48.1872,-18.6472
-42.5208,-20.6667
-47.38,-22.35
-40.0461,-7.2125
-46.9406,-19.5933
-37.0539,-8.41889
-35.6917,-6.96333
-35.1603,-6.19444
-50.41,-22.66
-46.536099,-23.1828
-38.8847,-4.32861
-43.9378,-19.9208
-42.4656,-16.9517
-46.092778,-23.607222
-40.2075,-14.3625
-44.7581,-21.0331
-48.44,-22.88
-47.9297,-15.7797
-46.85263,-15.8
-47.047278,-23.266833
-46.64,-21.52
-43.6697,-19.88
-42.2075,-13.993056
47.049444,-23.321667
-47.3,-21.27
-46.3858,-21.9236
-46.1447,-22.7553
-45.4006,-21.8361
-35.881111,-7.230833
-46.05,-22.8
-41.14,-7.121389
-51.1836,-29.9178
-42.3681,-21.9811
-48.34,-24
-41.9044,-20.5231
-46.05,-20.6153
-43.8064,-20.9536
-42.0294,-20.7331
-42.1392,-19.7897
-46.9219,-20.5831
-58.6025,-11.1325
-47.9464,-18.1658
-43.4075,-20.0747
-49.2611,-24.8236
-55.7497,-15.4606
-43.8856,-4.45528
-38.351081,-19.133642
-43.425,-19.0372
-47.17,-22.33
-43.2656,-21.5878
-36.1756,-10.1256
-46.843399,-23.6082
-40.888333,-5.162222
-39.4094,-7.23417
-42.8619,-16.8006
-49.2731,-25.4278
-44.4308,-18.7564
-42.9675,-21.4597
-52.850722,-22.623306
-42.7767,-19.8428
-40.958278,-20.285389
-35.2917,-6.60333
-44.0656,-20.6708
-52.2739,-27.6342
-41.9072,-20.6503
-46.3183,-22.8547
-45.1,-11.116667
-49.4722,-28.7475
-43.44565,-16.4661
-40.449444,-19.925
-49.55,-22.29
-35.0025,-7.56056
-35.5647,-8.20111
-51.379902,-21.235599
-38.9331,-4.26333
-47.22,-23.65
-36.7788889,-10.175
-48.678902,-24.557501
-49.13,-23.86
-40.537222,-12.417222
-38.9967,-14.2775
-43.7753,-22.8522
-39.5311,-17.0392
-43.422472,-19.411222
-48.61,-23.1
-47.82,-22.25
-44.6578,-21.2981
-40.5183,-11.1806
-46,-21
-39.3153,-7.21306
-43.3503,-21.7642
-46.88,-23.18
-58.3589,-10.3181
-39.535,-15.158333
-46.8075,-18.1783
-37.65,-10.917222
-43.8897,-19.6272
-35.8536,-7.17083
-42.4769,-21.3744
-44.5775,-17.8867
-41.333333,-12.7
-42.6431,-21.5319
-42.485,-14.479167
-43.7931,-21.8425
-36.5028,-9.74056
-46.65,-22.52
-40.05,-19.15
-44.25,-15.75
-42.789722,-13.086111
-35.7353,-9.66583
-35.1261,-6.83861
-46.091111,-14.543611
-40.4308,-13.4411
-43.4161,-20.3778
-40.516111,-19.354167
