m_silvatica,-40.511,-20.658
m_silvatica,-62.133333,-7.6
m_silvatica,-36.7870556,-9.0100278
m_silvatica,-35.937693,-8.979501
m_silvatica,-40.8894,-3.92333
m_silvatica,-41.283333,-13.4
m_silvatica,-39.462222,-13.916944
m_silvatica,-35.0225,-7.7942
m_silvatica,-38.1675,-13.802222
m_silvatica,-49.583056,-0.983056
m_silvatica,-39.035,-14.9775
m_silvatica,-37.511389,-11.519444
m_silvatica,-60.146753,-3.196339
m_silvatica,-54.75,-2.41667
m_silvatica,-34.8256,-7.74778
m_silvatica,-39.5339,-15.9508
m_silvatica,-34.9710139,-7.7057306
m_silvatica,-39.133333,-13.716667
m_silvatica,-35.0147,-8.11278
m_silvatica,-35.248611,-6.627222
m_silvatica,-40.809167,-11.154167
m_silvatica,-35.5026,-8.4312
m_silvatica,-34.8631,-7.115
m_silvatica,-35.5117,-8.4228
m_silvatica,-41.4030556,-12.5602778
m_silvatica,-51.0664,-0.366667
m_silvatica,-35.7353,-9.66583
m_silvatica,-47.5986,-0.793889
m_silvatica,-35.125833,-6.838889
m_silvatica,-60.6206,-3.29972
m_silvatica,-60.025,-3.10194
m_silvatica,-72.930661,-7.482211
m_silvatica,-47.561389,-0.606389
m_silvatica,-40.4308,-13.4411
m_silvatica,-38.9194,-12.7778
m_silvatica,-35.8089,-8.7825
m_silvatica,-39.0147,-14.1031
m_silvatica,-35.9,-9.71
m_silvatica,-38.2992,-12.5303
m_silvatica,-34.9786111,-6.4936111
m_silvatica,-35.7667,-7.125
m_silvatica,-37.2258,-7.1507
m_silvatica,-51.62,0.17
m_silvatica,-35.8417,-9.38333
m_silvatica,-38.9456,-7.31333
m_silvatica,-48.767192,-1.890289
m_silvatica,-35.0922,-8.11861
m_silvatica,-41.1561,-11.55
m_silvatica,-35.9433,-9.30667
m_silvatica,-35.55,-7.64139
m_silvatica,-39.1069,-13.5994
m_silvatica,-39.6806,-7.09167
m_silvatica,-60.9442,-2.62139
m_silvatica,-49.8544,-2.00306
m_silvatica,-55.8661,-1.76556
m_silvatica,-47.112956,-1.546853
m_silvatica,-38.9233,-4.225
m_silvatica,-35.5917,-8.68333
m_silvatica,-48.16,-10.280556
m_silvatica,-41.476111,-12.456111
m_silvatica,-56.789167,-9.324444
m_silvatica,-35.5517,-9.465
m_silvatica,-34.8731,-7.94083
m_silvatica,-36.4166667,-9.25
m_silvatica,-35.1164,-7.40194
m_silvatica,-36.6964,-8.35778
m_silvatica,-41.766667,-13.15
m_silvatica,-49.4292,-26.0981
m_silvatica,-35.9567,-9.59722
m_silvatica,-40.3563889,-10.7280556
m_silvatica,-38.3278,-12.4306
m_silvatica,-50.7265523,-1.94071
m_silvatica,-52.233333,-1.733333
m_silvatica,-51.25,0.33
m_silvatica,-39.0647,-16.4497
m_silvatica,-63.9039,-8.76194
m_silvatica,-59.5,-1.5
m_silvatica,-47.116725,-0.958772
m_silvatica,-36.4311,-9.255
m_silvatica,-34.8811,-8.05389
m_silvatica,-35.1586,-8.66361
m_silvatica,-35.8533,-9.47833
m_silvatica,-35.0806,-6.80306
m_silvatica,-40.490556,-12.318611
m_silvatica,-36.786944,-9.01
m_silvatica,-38.5,-12.966667
m_silvatica,-48.5167,-0.753333
m_silvatica,-39.0247,-16.2781
m_silvatica,-48.086944,-1.386667
m_silvatica,-65.0192,-0.413889
m_silvatica,-37.45,-11.35
m_silvatica,-34.978056,-7.114167
m_silvatica,-39.475833,-12.853611
m_silvatica,-43.777427,-19.010781
m_silvatica,-50.4166667,-8.75
m_silvatica,-54.95,-2.48333
m_silvatica,-47.3935556,-0.9151667
m_silvatica,-38.760278,-12.570556
m_silvatica,-47.766531,-1.665533
m_silvatica,-51,-11
m_silvatica,-66.676972,0.286778
